date,open,high,low,close,volume,oi,symbol,name,expiry,strike,instrument_type
2024-01-12 09:15:00+05:30,47656.8,47709.9,47625.55,47663.75,27135,2275950,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:16:00+05:30,47663.75,47680.0,47653.35,47656.8,13830,2275950,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:17:00+05:30,47658.35,47669.45,47645.0,47648.8,12075,2281020,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:18:00+05:30,47648.8,47662.0,47641.0,47655.9,6765,2281020,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:19:00+05:30,47655.0,47655.0,47630.0,47641.6,7260,2281020,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:20:00+05:30,47640.55,47643.6,47620.0,47638.0,7935,2286525,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:21:00+05:30,47638.0,47640.9,47625.0,47625.0,4680,2286525,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:22:00+05:30,47625.0,47626.8,47606.0,47620.35,7305,2286525,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:23:00+05:30,47624.95,47638.3,47615.0,47630.95,6405,2288910,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:24:00+05:30,47642.75,47646.7,47609.05,47614.1,12420,2288910,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:25:00+05:30,47619.05,47628.95,47611.6,47625.2,10440,2288910,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:26:00+05:30,47626.0,47643.6,47622.25,47635.3,5145,2301990,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:27:00+05:30,47637.2,47650.85,47612.0,47612.0,9780,2301990,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:28:00+05:30,47612.0,47636.75,47612.0,47628.45,13110,2301990,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:29:00+05:30,47628.45,47638.35,47624.0,47629.85,4005,2310975,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:30:00+05:30,47629.85,47655.0,47629.85,47647.8,5205,2310975,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:31:00+05:30,47647.75,47655.6,47617.75,47618.4,8205,2310975,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:32:00+05:30,47618.8,47633.05,47618.8,47620.0,4410,2315580,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:33:00+05:30,47620.0,47633.85,47593.7,47615.0,9300,2315580,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:34:00+05:30,47615.0,47620.15,47605.0,47610.0,4500,2315580,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:35:00+05:30,47607.9,47624.65,47605.4,47609.65,4740,2318685,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:36:00+05:30,47611.0,47611.0,47575.6,47585.6,7965,2318685,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:37:00+05:30,47591.65,47597.85,47577.6,47587.4,5985,2318685,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:38:00+05:30,47587.4,47598.0,47568.6,47593.25,8595,2323905,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:39:00+05:30,47593.25,47610.0,47579.1,47604.8,4560,2323905,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:40:00+05:30,47596.0,47603.5,47589.25,47597.35,4455,2323905,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:41:00+05:30,47603.45,47634.5,47596.1,47620.0,4650,2330295,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:42:00+05:30,47620.0,47622.6,47607.9,47609.8,2625,2330295,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:43:00+05:30,47609.8,47617.45,47600.0,47616.05,1860,2330295,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:44:00+05:30,47618.2,47624.05,47612.4,47620.95,2745,2332245,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:45:00+05:30,47620.95,47639.95,47618.2,47632.2,2910,2332245,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:46:00+05:30,47632.2,47632.2,47603.0,47609.7,1230,2332245,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:47:00+05:30,47607.05,47620.0,47598.9,47614.25,2475,2333940,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:48:00+05:30,47614.25,47616.45,47605.4,47605.4,1920,2333940,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:49:00+05:30,47605.4,47628.15,47605.4,47620.85,1965,2333940,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:50:00+05:30,47620.85,47637.0,47620.85,47634.0,2850,2317245,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:51:00+05:30,47634.0,47636.15,47625.15,47626.95,1875,2317245,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:52:00+05:30,47626.95,47662.85,47620.4,47638.4,9135,2317245,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:53:00+05:30,47638.4,47642.0,47610.0,47611.3,4785,2322765,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:54:00+05:30,47620.8,47641.2,47618.35,47633.0,3825,2322765,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:55:00+05:30,47633.0,47652.85,47630.15,47636.3,2355,2322765,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:56:00+05:30,47636.3,47636.3,47621.75,47626.1,9645,2328630,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:57:00+05:30,47626.1,47646.5,47626.1,47640.0,1575,2328630,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:58:00+05:30,47640.0,47650.0,47635.0,47649.95,2775,2328630,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 09:59:00+05:30,47638.1,47660.0,47638.1,47660.0,2970,2329755,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:00:00+05:30,47660.0,47670.0,47653.5,47658.3,9225,2329755,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:01:00+05:30,47665.0,47682.3,47657.0,47677.25,6600,2329755,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:02:00+05:30,47673.3,47687.0,47671.8,47679.95,5895,2325465,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:03:00+05:30,47679.95,47745.0,47679.95,47743.05,69870,2325465,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:04:00+05:30,47748.0,47775.0,47738.9,47775.0,25935,2325465,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:05:00+05:30,47775.0,47777.85,47737.25,47760.0,31005,2307465,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:06:00+05:30,47760.0,47780.0,47753.0,47755.0,15150,2307465,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:07:00+05:30,47760.0,47774.95,47750.65,47760.0,8130,2307465,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:08:00+05:30,47754.35,47779.95,47754.35,47760.0,8310,2300730,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:09:00+05:30,47770.0,47797.95,47763.7,47790.0,16680,2300730,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:10:00+05:30,47790.0,47800.0,47768.65,47780.0,18405,2300730,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:11:00+05:30,47780.0,47795.0,47770.0,47784.45,4320,2293995,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:12:00+05:30,47784.45,47788.95,47767.45,47768.7,4635,2293995,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:13:00+05:30,47768.7,47784.1,47765.0,47781.95,8085,2293995,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:14:00+05:30,47781.95,47786.4,47765.8,47785.35,11655,2295675,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:15:00+05:30,47785.35,47798.35,47774.05,47795.1,22305,2295675,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:16:00+05:30,47795.1,47818.25,47765.0,47766.1,31530,2295675,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:17:00+05:30,47766.1,47780.7,47758.05,47780.7,10185,2277135,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:18:00+05:30,47780.7,47789.15,47770.0,47775.0,3825,2277135,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:19:00+05:30,47780.0,47782.4,47764.05,47766.3,12735,2277135,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
2024-01-12 10:20:00+05:30,47766.3,47785.35,47759.5,47785.35,5970,2274270,BANKNIFTY24JANFUT,BANKNIFTY,2024-01-25,0.0,FUT
